scenario,trial_id,num_contacts,num_allowed_contacts,geometric_fc,semantic_force_closure,semantic_only_accepts,posthoc_best_geometric_accepts,geometric_quality,sfc_quality,geometric_roles,sfc_roles,geometric_optimism_gap,semantic_optimism_gap,posthoc_miss,monotonicity_violation
knife_pass,78,12,6,1,0,1,0,0.03844427,0.0,blade|handle|blade|blade|pommel|handle|handle|pommel|edge|blade|edge|handle,,1,1,0,0
knife_pass,79,12,6,1,0,1,0,0.03754295,0.0,handle|blade|edge|handle|pommel|blade|handle|edge|pommel|blade|handle|blade,,1,1,0,0
knife_pass,80,12,6,1,0,1,0,0.0365898,0.0,edge|blade|edge|handle|handle|blade|blade|handle|handle|blade|pommel|pommel,,1,1,0,0
knife_pass,81,12,6,1,0,1,0,0.03954472,0.0,pommel|pommel|blade|handle|edge|edge|blade|blade|blade|handle|handle|handle,,1,1,0,0
knife_pass,82,12,6,1,0,1,0,0.03881968,0.0,handle|blade|handle|blade|blade|pommel|pommel|edge|handle|edge|handle|blade,,1,1,0,0
knife_pass,83,12,6,1,0,1,0,0.03795005,0.0,pommel|handle|blade|blade|edge|handle|pommel|handle|handle|blade|blade|edge,,1,1,0,0
knife_pass,84,12,6,1,0,1,0,0.03945383,0.0,edge|blade|blade|edge|blade|pommel|pommel|handle|blade|handle|handle|handle,,1,1,0,0
knife_pass,85,12,6,1,0,1,0,0.03626614,0.0,blade|handle|pommel|edge|edge|blade|blade|handle|pommel|handle|handle|blade,,1,1,0,0
knife_pass,86,12,6,1,0,1,0,0.03398714,0.0,edge|handle|pommel|pommel|blade|blade|edge|blade|blade|handle|handle|handle,,1,1,0,0
knife_pass,87,12,6,1,0,1,0,0.03833198,0.0,pommel|edge|blade|blade|blade|blade|edge|handle|pommel|handle|handle|handle,,1,1,0,0
knife_pass,88,12,6,1,0,1,0,0.039037,0.0,handle|blade|pommel|edge|handle|edge|handle|blade|pommel|handle|blade|blade,,1,1,0,0
knife_pass,89,12,6,1,0,1,0,0.03916817,0.0,handle|handle|blade|edge|handle|blade|edge|pommel|pommel|handle|blade|blade,,1,1,0,0
knife_pass,90,12,6,1,0,1,0,0.04034446,0.0,pommel|blade|pommel|handle|blade|blade|handle|blade|handle|edge|handle|edge,,1,1,0,0
knife_pass,91,12,6,1,0,1,0,0.03794184,0.0,blade|handle|blade|blade|edge|edge|pommel|handle|handle|blade|handle|pommel,,1,1,0,0
knife_pass,92,12,6,1,0,1,0,0.03606491,0.0,edge|blade|blade|blade|edge|handle|handle|blade|pommel|handle|handle|pommel,,1,1,0,0
knife_pass,93,12,6,1,0,1,0,0.03998538,0.0,blade|pommel|edge|handle|handle|blade|handle|pommel|blade|handle|edge|blade,,1,1,0,0
knife_pass,94,12,6,1,0,1,0,0.03762297,0.0,handle|pommel|blade|edge|pommel|handle|handle|handle|blade|edge|blade|blade,,1,1,0,0
knife_pass,95,12,6,1,0,1,0,0.03857128,0.0,pommel|edge|edge|blade|blade|blade|handle|handle|pommel|handle|handle|blade,,1,1,0,0
knife_pass,96,12,6,1,0,1,0,0.03819541,0.0,pommel|handle|pommel|handle|edge|blade|edge|handle|blade|handle|blade|blade,,1,1,0,0
knife_pass,97,12,6,1,0,1,0,0.03626802,0.0,blade|handle|blade|handle|edge|blade|edge|handle|blade|handle|pommel|pommel,,1,1,0,0
knife_pass,98,12,6,1,0,1,0,0.03740878,0.0,blade|handle|blade|handle|handle|pommel|blade|edge|blade|pommel|edge|handle,,1,1,0,0
knife_pass,99,12,6,1,0,1,0,0.03771725,0.0,blade|edge|handle|handle|blade|blade|pommel|blade|edge|handle|pommel|handle,,1,1,0,0
knife_pass,100,12,6,1,0,1,0,0.03958418,0.0,blade|pommel|handle|edge|handle|handle|handle|blade|pommel|blade|blade|edge,,1,1,0,0
knife_pass,101,12,6,1,0,1,0,0.03743545,0.0,handle|blade|pommel|handle|pommel|handle|blade|edge|blade|blade|edge|handle,,1,1,0,0
knife_pass,102,12,6,1,0,1,0,0.03962671,0.0,pommel|handle|edge|handle|blade|edge|handle|blade|blade|handle|blade|pommel,,1,1,0,0
knife_pass,103,12,6,1,0,1,0,0.03704371,0.0,blade|pommel|handle|blade|handle|blade|blade|handle|handle|edge|edge|pommel,,1,1,0,0
knife_pass,104,12,6,1,0,1,0,0.03995193,0.0,pommel|blade|blade|handle|edge|handle|handle|handle|pommel|blade|blade|edge,,1,1,0,0
knife_pass,105,12,6,1,0,1,0,0.04051065,0.0,blade|edge|handle|pommel|blade|handle|blade|edge|handle|blade|pommel|handle,,1,1,0,0
knife_pass,106,12,6,1,0,1,0,0.03980152,0.0,handle|edge|edge|blade|handle|pommel|handle|handle|blade|pommel|blade|blade,,1,1,0,0
knife_pass,107,12,6,1,0,1,0,0.03808783,0.0,handle|pommel|pommel|blade|blade|handle|handle|handle|blade|edge|blade|edge,,1,1,0,0
knife_pass,108,12,6,1,0,1,0,0.04121319,0.0,handle|handle|blade|edge|blade|handle|edge|blade|blade|pommel|handle|pommel,,1,1,0,0
knife_pass,109,12,6,1,0,1,0,0.03796463,0.0,blade|handle|handle|handle|pommel|edge|blade|blade|blade|edge|handle|pommel,,1,1,0,0
knife_pass,110,12,6,1,0,1,0,0.0369826,0.0,pommel|handle|handle|handle|blade|edge|blade|blade|blade|edge|handle|pommel,,1,1,0,0
knife_pass,111,12,6,1,0,1,0,0.03701202,0.0,edge|handle|blade|pommel|blade|handle|handle|edge|blade|pommel|blade|handle,,1,1,0,0
knife_pass,112,12,6,1,0,1,0,0.04012313,0.0,pommel|handle|pommel|blade|handle|edge|blade|blade|edge|handle|handle|blade,,1,1,0,0
knife_pass,113,12,6,1,0,1,0,0.0386118,0.0,pommel|handle|blade|handle|blade|pommel|edge|blade|edge|handle|handle|blade,,1,1,0,0
knife_pass,114,12,6,1,0,1,0,0.03792737,0.0,pommel|pommel|handle|edge|edge|blade|blade|handle|blade|blade|handle|handle,,1,1,0,0
knife_pass,115,12,6,1,0,1,0,0.04000366,0.0,blade|pommel|pommel|handle|blade|handle|blade|blade|edge|edge|handle|handle,,1,1,0,0
knife_pass,116,12,6,1,0,1,0,0.04017449,0.0,blade|blade|handle|pommel|edge|handle|handle|blade|edge|pommel|handle|blade,,1,1,0,0
knife_pass,117,12,6,1,0,1,0,0.03665416,0.0,handle|handle|pommel|blade|blade|handle|edge|blade|pommel|handle|edge|blade,,1,1,0,0
knife_pass,118,12,6,1,0,1,0,0.03943964,0.0,handle|blade|edge|blade|blade|blade|handle|pommel|handle|edge|pommel|handle,,1,1,0,0
knife_pass,119,12,6,1,0,1,0,0.03891293,0.0,handle|handle|handle|edge|blade|pommel|blade|blade|pommel|blade|edge|handle,,1,1,0,0
mug_serve,0,12,8,1,1,1,0,0.0369977,0.04418278,base|body|handle|body|rim|interior|rim|rim|body|handle|base|handle,base|body|handle|body|body|handle|base|handle,0,0,1,0
mug_serve,1,12,8,1,1,1,0,0.03609724,0.04792243,base|interior|rim|body|handle|base|handle|body|rim|handle|rim|body,base|body|handle|base|handle|body|handle|body,0,0,1,0
mug_serve,2,12,8,1,1,1,0,0.03635358,0.04423566,interior|base|body|handle|rim|handle|rim|rim|base|body|body|handle,base|body|handle|handle|base|body|body|handle,0,0,1,0
mug_serve,3,12,8,1,1,1,0,0.04090055,0.04242148,base|interior|base|handle|handle|body|body|rim|handle|rim|rim|body,base|base|handle|handle|body|body|handle|body,0,0,1,0
mug_serve,4,12,8,1,1,1,0,0.03686242,0.04816767,body|body|base|rim|rim|body|handle|interior|handle|handle|base|rim,body|body|base|body|handle|handle|handle|base,0,0,1,0
mug_serve,5,12,8,1,1,1,0,0.03635636,0.04505768,handle|base|rim|base|body|body|body|handle|rim|rim|interior|handle,handle|base|base|body|body|body|handle|handle,0,0,1,0
mug_serve,6,12,8,1,1,1,0,0.03594718,0.04958588,body|base|interior|base|handle|rim|rim|rim|body|handle|body|handle,body|base|base|handle|body|handle|body|handle,0,0,1,0
mug_serve,7,12,8,1,1,1,0,0.03910077,0.04091081,base|body|rim|rim|interior|body|base|body|handle|handle|rim|handle,base|body|body|base|body|handle|handle|handle,0,0,1,0
mug_serve,8,12,8,1,1,1,0,0.03732465,0.04536104,interior|body|handle|rim|base|body|body|handle|handle|base|rim|rim,body|handle|base|body|body|handle|handle|base,0,0,1,0
mug_serve,9,12,8,1,1,1,0,0.03702566,0.04985462,rim|interior|handle|rim|body|base|handle|body|base|rim|body|handle,handle|body|base|handle|body|base|body|handle,0,0,1,0
mug_serve,10,12,8,1,1,1,0,0.03584822,0.04799181,rim|base|handle|body|body|rim|handle|rim|base|handle|body|interior,base|handle|body|body|handle|base|handle|body,0,0,1,0
mug_serve,11,12,8,1,1,1,0,0.03641087,0.05199347,rim|handle|rim|body|base|body|handle|interior|handle|body|rim|base,handle|body|base|body|handle|handle|body|base,0,0,1,0
mug_serve,12,12,8,1,1,1,0,0.03621657,0.05114354,base|handle|body|handle|rim|interior|rim|body|handle|base|rim|body,base|handle|body|handle|body|handle|base|body,0,0,1,0
mug_serve,13,12,8,1,1,1,0,0.03705919,0.04842161,rim|handle|interior|base|handle|body|body|body|handle|rim|base|rim,handle|base|handle|body|body|body|handle|base,0,0,1,0
mug_serve,14,12,8,1,1,1,0,0.0397833,0.04270572,handle|handle|rim|body|handle|body|rim|rim|body|base|base|interior,handle|handle|body|handle|body|body|base|base,0,0,1,0
mug_serve,15,12,8,1,1,1,0,0.03738312,0.0408293,handle|rim|base|handle|handle|body|body|base|body|interior|rim|rim,handle|base|handle|handle|body|body|base|body,0,0,1,0
mug_serve,16,12,8,1,1,1,0,0.03845201,0.0427966,base|rim|base|rim|handle|rim|body|interior|body|handle|handle|body,base|base|handle|body|body|handle|handle|body,0,0,1,0
mug_serve,17,12,8,1,1,1,0,0.03538011,0.0547787,base|interior|rim|rim|handle|body|handle|rim|handle|base|body|body,base|handle|body|handle|handle|base|body|body,0,0,1,0
mug_serve,18,12,8,1,1,1,0,0.0383284,0.04432777,body|handle|base|rim|handle|body|interior|body|rim|base|rim|handle,body|handle|base|handle|body|body|base|handle,0,0,1,0
mug_serve,19,12,8,1,1,1,0,0.03982197,0.0380131,body|handle|interior|body|body|base|rim|handle|handle|rim|base|rim,body|handle|body|body|base|handle|handle|base,0,0,1,0
mug_serve,20,12,8,1,1,1,0,0.03718442,0.04878172,rim|body|body|body|handle|rim|rim|handle|base|interior|handle|base,body|body|body|handle|handle|base|handle|base,0,0,1,0
mug_serve,21,12,8,1,1,1,0,0.03576898,0.05066375,interior|rim|base|body|body|handle|rim|handle|rim|body|base|handle,base|body|body|handle|handle|body|base|handle,0,0,1,0
mug_serve,22,12,8,1,1,1,0,0.03838999,0.04515991,rim|handle|body|base|interior|body|rim|handle|rim|handle|base|body,handle|body|base|body|handle|handle|base|body,0,0,1,0
mug_serve,23,12,8,1,1,1,0,0.03558788,0.0510451,interior|body|handle|body|body|handle|base|handle|rim|base|rim|rim,body|handle|body|body|handle|base|handle|base,0,0,1,0
mug_serve,24,12,8,1,1,1,0,0.03526117,0.05661145,rim|interior|body|base|handle|body|base|rim|handle|handle|body|rim,body|base|handle|body|base|handle|handle|body,0,0,1,0
mug_serve,25,12,8,1,1,1,0,0.03542383,0.05509026,rim|handle|body|rim|body|base|interior|base|handle|handle|body|rim,handle|body|body|base|base|handle|handle|body,0,0,1,0
mug_serve,26,12,8,1,1,1,0,0.03854519,0.04762707,body|rim|rim|body|base|base|interior|handle|rim|handle|body|handle,body|body|base|base|handle|handle|body|handle,0,0,1,0
mug_serve,27,12,8,1,1,1,0,0.03815272,0.04494174,rim|rim|handle|body|interior|body|body|base|base|handle|rim|handle,handle|body|body|body|base|base|handle|handle,0,0,1,0
mug_serve,28,12,8,1,1,1,0,0.03916514,0.0388316,body|handle|body|base|rim|rim|base|handle|interior|handle|rim|body,body|handle|body|base|base|handle|handle|body,0,0,1,0
mug_serve,29,12,8,1,1,1,0,0.03839274,0.04490209,body|handle|body|rim|base|rim|body|handle|base|rim|interior|handle,body|handle|body|base|body|handle|base|handle,0,0,1,0
mug_serve,30,12,8,1,1,1,0,0.04071091,0.03781407,rim|handle|rim|handle|body|base|rim|interior|handle|base|body|body,handle|handle|body|base|handle|base|body|body,0,0,1,0
mug_serve,31,12,8,1,1,1,0,0.03360216,0.05696917,rim|handle|interior|base|body|handle|rim|base|body|rim|body|handle,handle|base|body|handle|base|body|body|handle,0,0,1,0
mug_serve,32,12,8,1,1,1,0,0.03507472,0.05212198,handle|rim|body|body|interior|body|base|handle|base|rim|handle|rim,handle|body|body|body|base|handle|base|handle,0,0,1,0
mug_serve,33,12,8,1,1,1,0,0.03844433,0.04666835,rim|handle|base|base|handle|body|rim|body|body|handle|rim|interior,handle|base|base|handle|body|body|body|handle,0,0,1,0
mug_serve,34,12,8,1,1,1,0,0.03814847,0.04538693,body|interior|base|handle|rim|body|body|rim|handle|rim|base|handle,body|base|handle|body|body|handle|base|handle,0,0,1,0
mug_serve,35,12,8,1,1,1,0,0.03909393,0.04377557,rim|handle|rim|base|body|base|body|interior|handle|handle|body|rim,handle|base|body|base|body|handle|handle|body,0,0,1,0
mug_serve,36,12,8,1,1,1,0,0.04033812,0.0422499,body|base|rim|interior|handle|base|body|rim|body|handle|handle|rim,body|base|handle|base|body|body|handle|handle,0,0,1,0
mug_serve,37,12,8,1,1,1,0,0.03776702,0.0433284,handle|handle|body|interior|base|rim|body|rim|rim|base|body|handle,handle|handle|body|base|body|base|body|handle,0,0,1,0
mug_serve,38,12,8,1,1,1,0,0.03414283,0.05616884,rim|handle|body|handle|interior|rim|base|body|rim|base|handle|body,handle|body|handle|base|body|base|handle|body,0,0,1,0
mug_serve,39,12,8,1,1,1,0,0.03647204,0.04834587,base|body|handle|rim|rim|handle|body|handle|body|rim|interior|base,base|body|handle|handle|body|handle|body|base,0,0,1,0
mug_serve,40,12,8,1,1,1,0,0.03728674,0.0504108,handle|body|rim|handle|rim|base|base|interior|rim|handle|body|body,handle|body|handle|base|base|handle|body|body,0,0,1,0
mug_serve,41,12,8,1,1,1,0,0.03431557,0.05350145,base|rim|handle|base|interior|rim|body|body|body|handle|handle|rim,base|handle|base|body|body|body|handle|handle,0,0,1,0
mug_serve,42,12,8,1,1,1,0,0.03555281,0.04880688,body|rim|body|base|interior|rim|handle|base|body|handle|handle|rim,body|body|base|handle|base|body|handle|handle,0,0,1,0
mug_serve,43,12,8,1,1,1,0,0.03541424,0.05186861,rim|handle|interior|handle|rim|base|body|base|body|rim|body|handle,handle|handle|base|body|base|body|body|handle,0,0,1,0
mug_serve,44,12,8,1,1,1,0,0.03344761,0.05501378,handle|interior|rim|base|body|handle|handle|rim|base|rim|body|body,handle|base|body|handle|handle|base|body|body,0,0,1,0
mug_serve,45,12,8,1,1,1,0,0.03359773,0.05438516,rim|handle|base|handle|interior|body|handle|base|body|rim|rim|body,handle|base|handle|body|handle|base|body|body,0,0,1,0
mug_serve,46,12,8,1,1,1,0,0.03467431,0.05604237,handle|interior|rim|handle|rim|body|body|base|handle|rim|base|body,handle|handle|body|body|base|handle|base|body,0,0,1,0
mug_serve,47,12,8,1,1,1,0,0.03573836,0.05407914,handle|rim|interior|base|rim|rim|body|handle|base|handle|body|body,handle|base|body|handle|base|handle|body|body,0,0,1,0
mug_serve,48,12,8,1,1,1,0,0.037847,0.0447771,rim|base|rim|interior|handle|rim|handle|body|handle|body|body|base,base|handle|handle|body|handle|body|body|base,0,0,1,0
